"ts","O","customer","driver","demand","gap","supply"
33,42,3,1,3,2,1
33,43,0,0,0,0,0
33,44,0,0,0,0,0
33,45,0,0,0,0,0
33,46,10,6,12,6,6
33,47,3,0,7,7,0
33,48,18,14,21,7,14
33,49,0,0,0,0,0
33,50,0,0,0,0,0
33,51,26,20,29,9,20
33,52,0,0,0,0,0
33,53,0,0,0,0,0
33,54,1,0,2,2,0
33,55,0,0,0,0,0
33,56,1,1,1,0,0
33,57,0,0,0,0,0
33,58,0,0,0,0,0
33,59,0,0,0,0,0
33,60,0,0,0,0,0
33,61,0,0,0,0,0
33,62,0,0,0,0,0
33,63,0,0,0,0,0
33,64,2,0,3,3,0
33,65,0,0,0,0,0
33,66,0,0,0,0,0
34,1,10,9,11,2,9
34,2,1,1,1,0,0
34,3,1,1,1,0,0
34,4,1,1,1,0,0
34,5,0,0,0,0,0
34,6,2,1,2,1,1
34,7,4,2,4,1,3
34,8,9,6,10,4,6
34,9,3,1,3,2,1
34,10,0,0,0,0,0
34,11,2,1,2,1,1
34,12,11,6,12,4,8
34,13,0,0,0,0,0
34,14,3,3,3,0,0
34,15,0,0,0,0,0
34,16,0,0,0,0,0
34,17,0,0,0,0,0
34,18,0,0,0,0,0
34,19,3,3,3,0,0
34,20,1,1,1,0,0
34,21,4,3,5,2,3
34,22,0,0,0,0,0
34,23,24,13,26,12,14
34,24,12,5,13,8,5
34,25,2,1,6,5,1
34,26,3,1,3,2,1
34,27,3,2,3,1,2
34,28,7,5,9,4,5
34,29,0,0,0,0,0
34,30,0,0,0,0,0
34,31,1,0,1,1,0
34,32,0,0,0,0,0
34,33,2,0,2,2,0
34,34,0,0,0,0,0
34,35,0,0,0,0,0
34,36,0,0,0,0,0
34,37,3,2,4,2,2
34,38,0,0,0,0,0
34,39,0,0,0,0,0
34,40,0,0,0,0,0
34,41,1,1,1,0,0
34,42,2,0,3,3,0
34,43,0,0,0,0,0
34,44,0,0,0,0,0
34,45,0,0,0,0,0
34,46,8,5,10,5,5
34,47,3,0,6,6,0
34,48,21,16,24,7,17
34,49,0,0,0,0,0
34,50,0,0,0,0,0
34,51,27,27,34,7,27
34,52,0,0,0,0,0
34,53,0,0,0,0,0
34,54,1,1,1,0,0
34,55,0,0,0,0,0
34,56,0,0,0,0,0
34,57,0,0,0,0,0
34,58,0,0,0,0,0
34,59,0,0,0,0,0
34,60,0,0,0,0,0
34,61,0,0,0,0,0
34,62,0,0,0,0,0
34,63,0,0,0,0,0
34,64,3,0,3,3,0
34,65,0,0,0,0,0
34,66,0,0,0,0,0
35,1,9,5,14,8,6
35,2,0,0,0,0,0
35,3,1,1,2,1,1
35,4,6,1,7,6,1
35,5,0,0,0,0,0
35,6,0,0,0,0,0
35,7,19,10,19,9,10
35,8,13,9,15,6,9
35,9,4,3,5,2,3
35,10,0,0,0,0,0
35,11,3,1,3,2,1
35,12,7,5,8,3,5
35,13,2,2,2,0,0
35,14,4,3,6,3,3
35,15,0,0,0,0,0
35,16,1,1,1,0,0
35,17,0,0,0,0,0
35,18,0,0,0,0,0
35,19,6,2,8,6,2
35,20,3,2,3,1,2
35,21,3,2,3,1,2
35,22,2,2,2,0,0
35,23,24,15,28,13,15
35,24,4,1,7,6,1
35,25,1,1,1,0,0
35,26,3,0,4,4,0
35,27,4,2,5,3,2
35,28,11,6,15,9,6
35,29,3,3,3,0,0
35,30,0,0,0,0,0
35,31,1,0,1,1,0
35,32,0,0,0,0,0
35,33,1,0,1,1,0
35,34,0,0,0,0,0
35,35,0,0,0,0,0
35,36,0,0,0,0,0
35,37,8,6,9,3,6
35,38,0,0,0,0,0
35,39,1,1,1,0,0
35,40,0,0,0,0,0
35,41,0,0,0,0,0
35,42,8,5,9,3,6
35,43,0,0,0,0,0
35,44,0,0,0,0,0
35,45,0,0,0,0,0
35,46,5,3,6,3,3
35,47,3,0,5,5,0
35,48,24,25,30,5,25
35,49,0,0,0,0,0
35,50,0,0,0,0,0
35,51,30,22,35,12,23
35,52,0,0,0,0,0
35,53,0,0,0,0,0
35,54,1,1,1,0,0
35,55,0,0,0,0,0
35,56,1,0,1,1,0
35,57,1,1,1,0,0
35,58,1,0,2,2,0
35,59,0,0,0,0,0
35,60,0,0,0,0,0
35,61,0,0,0,0,0
35,62,0,0,0,0,0
35,63,0,0,0,0,0
35,64,1,1,1,0,0
35,65,1,0,2,2,0
35,66,0,0,0,0,0
36,1,16,10,18,8,10
36,2,0,0,0,0,0
36,3,1,1,1,0,0
36,4,4,4,4,0,0
36,5,0,0,0,0,0
36,6,3,1,4,3,1
36,7,13,8,13,5,8
36,8,23,15,28,13,15
36,9,0,0,0,0,0
36,10,1,0,1,1,0
36,11,5,3,6,3,3
36,12,8,9,10,1,9
36,13,1,1,1,0,0
36,14,4,2,5,3,2
36,15,0,0,0,0,0
36,16,0,0,0,0,0
36,17,0,0,0,0,0
36,18,0,0,0,0,0
36,19,6,2,9,7,2
36,20,2,2,2,0,0
36,21,5,3,9,6,3
36,22,5,2,5,3,2
36,23,20,13,24,11,13
36,24,4,2,4,2,2
36,25,4,2,6,4,2
36,26,1,0,1,1,0
36,27,4,3,5,2,3
36,28,13,9,13,4,9
36,29,4,2,5,3,2
36,30,0,0,0,0,0
36,31,0,0,0,0,0
36,32,0,0,0,0,0
36,33,1,0,2,2,0
36,34,0,0,0,0,0
36,35,1,0,1,1,0
36,36,1,1,1,0,0
36,37,9,5,11,6,5
36,38,0,0,0,0,0
36,39,0,0,0,0,0
36,40,0,0,0,0,0
36,41,0,0,0,0,0
36,42,11,7,14,7,7
36,43,0,0,0,0,0
36,44,0,0,0,0,0
36,45,0,0,0,0,0
36,46,5,1,5,4,1
36,47,3,1,3,2,1
36,48,30,20,39,19,20
36,49,0,0,0,0,0
36,50,0,0,0,0,0
36,51,25,20,30,10,20
36,52,0,0,0,0,0
36,53,0,0,0,0,0
36,54,0,0,0,0,0
36,55,0,0,0,0,0
36,56,0,0,0,0,0
36,57,1,1,1,0,0
36,58,1,1,1,0,0
36,59,0,0,0,0,0
36,60,0,0,0,0,0
36,61,0,0,0,0,0
36,62,0,0,0,0,0
36,63,0,0,0,0,0
36,64,1,1,1,0,0
36,65,0,0,0,0,0
36,66,0,0,0,0,0
37,1,20,13,27,14,13
37,2,2,1,2,1,1
37,3,0,0,0,0,0
37,4,5,1,6,5,1
37,5,0,0,0,0,0
37,6,1,0,1,1,0
37,7,17,10,24,14,10
37,8,23,10,32,22,10
37,9,3,1,3,2,1
37,10,0,0,0,0,0
37,11,7,2,10,8,2
37,12,10,8,12,4,8
37,13,2,0,2,2,0
37,14,8,3,12,9,3
37,15,0,0,0,0,0
37,16,0,0,0,0,0
37,17,1,1,2,1,1
37,18,2,0,3,3,0
37,19,10,2,11,9,2
37,20,4,2,5,3,2
37,21,5,3,5,2,3
37,22,2,2,4,2,2
37,23,36,14,46,31,15
37,24,13,6,14,8,6
37,25,2,2,2,0,0
37,26,3,1,3,2,1
37,27,8,2,9,7,2
37,28,15,6,19,13,6
37,29,9,7,14,7,7
37,30,1,0,1,1,0
37,31,2,1,2,1,1
37,32,0,0,0,0,0
37,33,1,0,1,1,0
37,34,0,0,0,0,0
37,35,1,0,1,1,0
37,36,1,1,1,0,0
37,37,12,7,18,10,8
37,38,0,0,0,0,0
37,39,0,0,0,0,0
37,40,0,0,0,0,0
37,41,1,2,2,0,0
37,42,8,5,8,3,5
37,43,0,0,0,0,0
37,44,0,0,0,0,0
37,45,0,0,0,0,0
37,46,11,6,13,7,6
37,47,5,0,9,9,0
37,48,41,18,47,27,20
37,49,0,0,0,0,0
37,50,0,0,0,0,0
37,51,31,18,36,18,18
37,52,0,0,0,0,0
37,53,2,0,2,2,0
37,54,2,2,2,0,0
37,55,0,0,0,0,0
37,56,0,0,0,0,0
37,57,3,2,4,2,2
37,58,1,0,1,1,0
37,59,0,0,0,0,0
37,60,0,0,0,0,0
37,61,0,0,0,0,0
37,62,0,0,0,0,0
37,63,0,0,0,0,0
37,64,1,0,1,1,0
37,65,1,1,1,0,0
37,66,3,1,4,3,1
38,1,17,18,22,4,18
38,2,2,2,2,0,0
38,3,0,0,0,0,0
38,4,4,2,5,3,2
38,5,0,0,0,0,0
38,6,3,1,6,5,1
38,7,14,4,16,12,4
38,8,27,16,30,14,16
38,9,2,0,4,4,0
38,10,1,0,1,1,0
38,11,3,2,3,1,2
38,12,13,10,13,3,10
38,13,2,1,3,2,1
38,14,5,2,7,5,2
38,15,0,0,0,0,0
38,16,0,0,0,0,0
38,17,1,0,2,2,0
38,18,3,1,3,2,1
38,19,6,1,7,6,1
38,20,2,1,2,1,1
38,21,10,3,15,12,3
38,22,2,1,5,4,1
38,23,28,18,40,22,18
38,24,9,6,11,5,6
38,25,1,0,1,1,0
38,26,1,0,1,1,0
38,27,8,7,9,2,7
38,28,13,6,14,8,6
38,29,3,1,4,3,1
38,30,0,0,0,0,0
38,31,1,1,1,0,0
38,32,1,0,1,1,0
38,33,0,0,0,0,0
38,34,1,0,1,1,0
38,35,2,1,2,1,1
38,36,0,0,0,0,0
38,37,15,3,15,12,3
38,38,1,0,1,1,0
38,39,1,1,1,0,0
38,40,0,0,0,0,0
38,41,0,0,0,0,0
38,42,13,11,19,8,11
38,43,0,0,0,0,0
38,44,0,0,0,0,0
38,45,0,0,0,0,0
38,46,15,4,26,22,4
38,47,6,1,7,5,2
38,48,33,22,40,18,22
38,49,1,1,2,1,1
38,50,0,0,0,0,0
38,51,39,27,53,25,28
38,52,0,0,0,0,0
38,53,1,1,1,0,0
38,54,1,1,1,0,0
38,55,0,0,0,0,0
38,56,0,0,0,0,0
38,57,2,1,2,1,1
38,58,2,2,3,1,2
38,59,0,0,0,0,0
38,60,0,0,0,0,0
38,61,0,0,0,0,0
38,62,0,0,0,0,0
38,63,0,0,0,0,0
38,64,0,0,0,0,0
38,65,1,0,1,1,0
38,66,0,0,0,0,0
39,1,24,27,30,3,27
39,2,2,2,2,0,0
39,3,2,2,2,0,0
39,4,10,6,14,8,6
39,5,0,0,0,0,0
39,6,5,0,6,6,0
39,7,13,6,15,9,6
39,8,27,18,34,16,18
39,9,3,1,3,2,1
39,10,1,0,2,2,0
39,11,3,2,4,2,2
39,12,12,12,12,0,0
39,13,4,3,4,1,3
39,14,5,2,9,7,2
39,15,0,0,0,0,0
39,16,2,2,2,0,0
39,17,0,0,0,0,0
39,18,3,1,4,3,1
39,19,8,6,9,3,6
39,20,6,4,7,3,4
39,21,10,9,11,1,10
39,22,4,2,5,3,2
39,23,35,27,53,23,30
39,24,12,10,13,3,10
39,25,3,1,3,2,1
39,26,3,0,3,3,0
39,27,7,5,8,3,5
39,28,20,13,23,10,13
39,29,11,8,13,5,8
39,30,2,0,2,2,0
39,31,1,0,1,1,0
39,32,1,1,1,0,0
39,33,2,1,2,1,1
39,34,0,0,0,0,0
39,35,2,2,5,3,2
39,36,1,1,1,0,0
39,37,11,4,13,9,4
39,38,2,2,2,0,0
39,39,0,0,0,0,0
39,40,2,2,2,0,0
39,41,1,1,3,2,1
39,42,12,11,16,5,11
39,43,0,0,0,0,0
39,44,0,0,0,0,0
39,45,0,0,0,0,0
39,46,14,5,19,14,5
39,47,4,1,7,6,1
39,48,32,22,43,21,22
39,49,1,1,1,0,0
39,50,1,1,1,0,0
39,51,25,17,35,17,18
39,52,0,0,0,0,0
39,53,2,0,2,2,0
39,54,1,1,1,0,0
39,55,0,0,0,0,0
39,56,1,0,1,1,0
39,57,1,1,1,0,0
39,58,4,2,4,2,2
39,59,0,0,0,0,0
39,60,0,0,0,0,0
39,61,1,0,1,1,0
39,62,0,0,0,0,0
39,63,0,0,0,0,0
39,64,0,0,0,0,0
39,65,1,1,1,0,0
39,66,5,5,5,0,0
40,1,28,33,35,1,34
40,2,11,11,16,3,13
40,3,1,0,1,1,0
40,4,11,11,12,0,0
40,5,0,0,0,0,0
40,6,7,7,9,2,7
40,7,34,32,34,1,33
40,8,103,100,107,7,100
40,9,2,2,2,0,0
40,10,1,0,1,1,0
40,11,6,6,6,0,0
40,12,23,23,24,0,0
40,13,4,4,4,0,0
40,14,40,36,42,6,36
40,15,0,0,0,0,0
40,16,6,4,6,2,4
40,17,1,1,1,0,0
40,18,7,6,8,2,6
40,19,13,13,13,0,0
40,20,16,19,19,0,0
40,21,22,23,25,1,24
40,22,6,6,6,0,0
40,23,115,111,122,8,114
40,24,47,44,51,2,49
40,25,11,10,11,1,10
40,26,7,6,7,1,6
40,27,15,12,16,4,12
40,28,35,40,40,0,0
40,29,15,16,20,4,16
40,30,1,1,1,0,0
40,31,7,6,8,2,6
40,32,1,0,1,1,0
40,33,5,5,5,0,0
40,34,1,1,1,0,0
40,35,4,5,5,0,0
40,36,4,4,4,0,0
40,37,50,51,55,3,52
40,38,5,5,6,1,5
40,39,0,0,0,0,0
40,40,3,4,4,0,0
40,41,2,3,3,0,0
40,42,19,21,23,2,21
40,43,0,0,0,0,0
40,44,1,0,1,1,0
40,45,0,0,0,0,0
40,46,52,52,55,2,53
40,47,6,5,7,2,5
40,48,57,57,61,4,57
40,49,1,1,1,0,0
40,50,0,0,0,0,0
40,51,78,75,81,5,76
40,52,1,1,1,0,0
40,53,3,3,5,2,3
40,54,9,9,9,0,0
40,55,1,1,1,0,0
40,56,0,0,0,0,0
40,57,3,3,3,0,0
40,58,3,3,3,0,0
40,59,0,0,0,0,0
40,60,0,0,0,0,0
40,61,0,0,0,0,0
40,62,0,0,0,0,0
40,63,0,0,0,0,0
40,64,2,2,2,0,0
40,65,0,0,0,0,0
40,66,2,2,2,0,0
41,1,46,55,59,1,58
41,2,8,7,8,1,7
41,3,5,4,5,0,0
41,4,15,15,15,0,0
41,5,0,0,0,0,0
41,6,5,5,5,0,0
41,7,36,35,37,2,35
41,8,101,103,111,6,105
41,9,4,4,4,0,0
41,10,1,1,1,0,0
41,11,11,10,11,1,10
41,12,51,52,54,2,52
41,13,9,9,9,0,0
41,14,35,33,36,3,33
41,15,0,0,0,0,0
41,16,0,0,0,0,0
41,17,2,2,2,0,0
41,18,8,6,10,3,7
41,19,8,8,9,1,8
41,20,24,25,27,2,25
41,21,30,38,41,2,39
41,22,6,6,6,0,0
41,23,111,112,116,2,114
41,24,33,33,34,0,0
41,25,7,6,7,1,6
41,26,13,14,14,0,0
41,27,11,4,13,9,4
41,28,45,44,49,3,46
41,29,15,15,15,0,0
41,30,2,2,2,0,0
41,31,7,6,8,2,6
41,32,0,0,0,0,0
41,33,5,4,5,0,0
41,34,2,2,2,0,0
41,35,1,1,1,0,0
41,36,6,5,6,1,5
41,37,50,44,53,6,47
41,38,3,2,3,1,2
41,39,0,0,0,0,0
41,40,3,3,3,0,0
41,41,3,3,3,0,0
41,42,30,30,31,1,30
41,43,0,0,0,0,0
41,44,1,1,1,0,0
41,45,4,4,4,0,0
41,46,47,46,50,3,47
41,47,10,9,10,1,9
41,48,56,60,60,0,0
41,49,3,2,5,3,2
41,50,1,1,1,0,0
41,51,99,102,109,5,104
41,52,0,0,0,0,0
41,53,7,7,7,0,0
41,54,10,10,12,2,10
41,55,0,0,0,0,0
41,56,1,2,2,0,0
41,57,9,9,9,0,0
41,58,2,1,2,1,1
41,59,1,0,1,1,0
41,60,0,0,0,0,0
41,61,0,0,0,0,0
41,62,1,1,1,0,0
41,63,0,0,0,0,0
41,64,3,3,3,0,0
41,65,0,0,0,0,0
41,66,1,1,1,0,0
42,1,56,66,73,4,69
42,2,11,13,14,1,13
42,3,2,2,2,0,0
42,4,18,17,18,1,17
42,5,2,2,2,0,0
42,6,15,13,15,2,13
42,7,52,52,55,3,52
42,8,147,145,158,10,148
42,9,7,7,7,0,0
42,10,1,1,1,0,0
42,11,9,8,9,0,0
42,12,51,50,54,1,53
42,13,10,9,11,2,9
42,14,48,51,53,2,51
42,15,0,0,0,0,0
42,16,6,4,6,2,4
42,17,5,6,6,0,0
42,18,7,6,7,1,6
42,19,24,23,25,2,23
42,20,24,28,30,2,28
42,21,28,32,34,1,33
42,22,15,10,17,7,10
42,23,154,158,167,4,163
42,24,54,55,59,4,55
42,25,21,20,21,1,20
42,26,10,8,10,2,8
42,27,19,16,20,4,16
42,28,66,68,70,1,69
42,29,19,20,21,1,20
42,30,3,2,3,0,0
42,31,11,7,12,5,7
42,32,0,0,0,0,0
42,33,4,4,4,0,0
42,34,4,4,4,0,0
42,35,10,11,11,0,0
42,36,10,16,16,0,0
42,37,63,61,70,7,63
42,38,11,14,14,0,0
42,39,2,2,2,0,0
42,40,6,6,6,0,0
42,41,7,6,7,1,6
42,42,35,37,39,2,37
42,43,2,0,2,2,0
42,44,0,0,0,0,0
42,45,0,0,0,0,0
42,46,58,59,61,1,60
42,47,10,10,10,0,0
42,48,95,95,101,3,98
42,49,4,3,4,1,3
42,50,3,3,5,2,3
42,51,115,119,127,3,124
42,52,0,0,0,0,0
42,53,8,7,9,1,8
42,54,9,7,9,2,7
42,55,0,0,0,0,0
42,56,2,2,2,0,0
42,57,12,12,12,0,0
42,58,5,5,5,0,0
42,59,0,0,0,0,0
42,60,4,4,4,0,0
42,61,0,0,0,0,0
42,62,0,0,0,0,0
42,63,0,0,0,0,0
42,64,0,0,0,0,0
42,65,3,3,4,1,3
42,66,3,3,3,0,0
43,1,71,87,92,2,90
43,2,14,15,19,3,16
43,3,7,6,7,0,0
43,4,27,27,30,1,29
43,5,2,2,2,0,0
43,6,20,18,20,1,19
43,7,77,72,97,22,75
43,8,201,157,237,64,173
43,9,19,19,22,2,20
43,10,0,0,0,0,0
43,11,19,22,24,1,23
43,12,85,88,93,2,91
43,13,18,18,18,0,0
43,14,76,78,86,5,81
43,15,0,0,0,0,0
43,16,8,8,8,0,0
43,17,11,11,12,1,11
43,18,13,10,13,2,11
43,19,26,29,29,0,0
43,20,49,48,53,3,50
43,21,45,60,66,1,65
43,22,13,12,15,3,12
43,23,220,218,252,19,233
43,24,96,93,102,2,100
43,25,19,19,20,1,19
43,26,25,30,32,1,31
43,27,37,33,42,9,33
43,28,83,82,91,5,86
43,29,45,44,47,1,46
43,30,6,5,6,1,5
43,31,14,10,19,9,10
43,32,1,1,1,0,0
43,33,10,10,11,1,10
43,34,3,3,3,0,0
43,35,11,12,12,0,0
43,36,10,10,12,1,11
43,37,107,94,118,11,107
43,38,17,20,21,1,20
43,39,1,1,1,0,0
43,40,3,3,4,1,3
43,41,11,9,11,1,10
43,42,67,66,75,4,71
43,43,3,1,3,2,1
43,44,3,3,3,0,0
43,45,4,5,7,2,5
43,46,100,103,115,3,112
43,47,24,20,25,2,23
43,48,139,146,159,7,152
43,49,6,6,6,0,0
43,50,2,2,2,0,0
43,51,178,188,207,11,196
43,52,4,4,5,0,0
43,53,8,8,9,1,8
43,54,9,9,9,0,0
43,55,0,0,0,0,0
43,56,4,4,4,0,0
43,57,15,15,15,0,0
43,58,6,6,6,0,0
43,59,4,5,5,0,0
43,60,2,2,2,0,0
43,61,2,2,2,0,0
43,62,0,0,0,0,0
43,63,1,1,1,0,0
43,64,6,7,8,0,0
43,65,8,9,10,0,0
43,66,3,4,4,0,0
44,1,106,122,132,5,127
44,2,17,19,23,4,19
44,3,4,4,4,0,0
44,4,41,34,44,6,38
44,5,1,1,1,0,0
44,6,30,25,30,1,29
44,7,99,86,120,25,95
44,8,309,187,412,210,202
44,9,18,18,18,0,0
44,10,9,7,9,2,7
44,11,34,36,39,1,38
44,12,117,115,132,3,129
44,13,15,15,17,1,16
44,14,111,105,132,23,109
44,15,0,0,0,0,0
44,16,9,8,9,1,8
44,17,11,11,11,0,0
44,18,16,16,19,1,18
44,19,49,51,54,1,53
44,20,73,78,84,3,81
44,21,60,78,83,4,79
44,22,22,18,25,7,18
44,23,292,286,342,36,306
44,24,124,119,141,7,134
44,25,24,26,28,1,27
44,26,36,31,40,4,36
44,27,62,50,82,31,51
44,28,143,151,165,8,157
44,29,43,45,51,0,0
44,30,4,4,4,0,0
44,31,25,23,35,12,23
44,32,2,2,2,0,0
44,33,10,9,10,0,0
44,34,4,4,4,0,0
44,35,8,8,9,1,8
44,36,17,19,19,0,0
44,37,153,112,191,66,125
44,38,24,22,24,0,0
44,39,2,3,3,0,0
44,40,7,7,8,1,7
44,41,8,9,9,0,0
44,42,79,78,86,2,84
44,43,0,0,0,0,0
44,44,4,4,4,0,0
44,45,6,5,7,2,5
44,46,155,158,179,8,171
44,47,17,15,17,2,15
44,48,167,173,196,7,189
44,49,4,3,5,2,3
44,50,2,1,3,1,2
44,51,243,258,282,8,274
44,52,1,1,1,0,0
44,53,11,12,12,0,0
44,54,19,20,21,0,0
44,55,3,2,3,1,2
44,56,5,3,8,4,4
44,57,18,18,18,0,0
44,58,3,3,4,1,3
44,59,6,11,17,6,11
44,60,2,2,2,0,0
44,61,2,1,2,1,1
44,62,3,1,5,4,1
44,63,0,0,0,0,0
44,64,2,2,2,0,0
44,65,8,7,9,0,0
44,66,8,8,8,0,0
45,1,152,182,204,8,196
45,2,20,19,24,3,21
45,3,3,3,3,0,0
45,4,56,48,65,8,57
45,5,2,1,2,1,1
45,6,39,34,41,5,36
45,7,119,103,140,29,111
45,8,394,193,602,386,216
45,9,25,25,29,1,28
45,10,8,6,9,3,6
45,11,50,55,59,2,57
45,12,154,160,171,1,170
45,13,28,29,29,0,0
45,14,118,102,155,48,107
45,15,0,0,0,0,0
45,16,19,18,19,0,0
45,17,7,6,7,1,6
45,18,26,23,28,1,27
45,19,68,73,77,0,0
45,20,89,98,115,9,106
45,21,108,129,143,0,0
45,22,23,19,27,7,20
45,23,373,294,519,202,317
45,24,182,140,213,49,164
45,25,31,32,33,1,32
45,26,47,41,54,7,47
45,27,74,73,97,22,75
45,28,196,215,243,12,231
45,29,50,55,61,1,60
45,30,7,7,7,0,0
45,31,26,21,31,10,21
45,32,7,7,10,3,7
45,33,13,13,13,0,0
45,34,7,6,7,1,6
45,35,7,9,11,1,10
45,36,32,35,41,3,38
45,37,208,106,280,162,118
45,38,33,30,33,1,32
45,39,1,1,1,0,0
45,40,6,5,6,1,5
45,41,13,13,13,0,0
45,42,92,103,109,0,0
45,43,1,1,1,0,0
45,44,10,11,45,33,12
45,45,5,5,5,0,0
45,46,236,183,321,106,215
45,47,30,29,31,2,29
45,48,208,222,252,16,236
45,49,8,7,8,1,7
45,50,3,2,3,1,2
45,51,298,309,340,13,327
45,52,3,3,3,0,0
45,53,19,19,19,0,0
45,54,14,14,15,1,14
45,55,3,3,3,0,0
45,56,7,5,9,2,7
45,57,20,20,21,1,20
45,58,7,7,8,1,7
45,59,11,9,25,15,10
45,60,1,1,1,0,0
45,61,4,2,4,2,2
45,62,1,1,1,0,0
45,63,2,1,2,1,1
45,64,17,17,17,0,0
45,65,4,4,4,0,0
45,66,8,8,8,0,0
46,1,220,262,297,5,292
46,2,34,39,39,0,0
46,3,9,7,11,3,8
46,4,85,68,98,26,72
46,5,1,1,1,0,0
46,6,49,40,67,22,45
46,7,156,123,203,72,131
46,8,533,191,888,674,214
46,9,24,23,26,1,25
46,10,5,3,5,2,3
46,11,55,65,70,3,67
46,12,166,185,202,10,192
46,13,26,26,31,5,26
46,14,184,127,256,123,133
46,15,0,0,0,0,0
46,16,7,6,8,2,6
46,17,13,13,13,0,0
46,18,21,19,22,2,20
46,19,100,107,122,7,115
46,20,132,142,167,15,152
46,21,136,162,194,7,187
46,22,41,43,50,7,43
46,23,500,286,767,440,327
46,24,234,146,356,193,163
46,25,55,60,64,2,62
46,26,51,47,57,6,51
46,27,97,94,141,43,98
46,28,244,267,330,25,305
46,29,61,62,84,14,70
46,30,8,7,12,5,7
46,31,37,23,48,24,24
46,32,4,2,4,2,2
46,33,11,11,11,0,0
46,34,15,15,22,7,15
46,35,20,23,25,1,24
46,36,40,44,49,2,47
46,37,293,130,461,309,152
46,38,42,32,46,13,33
46,39,3,2,3,1,2
46,40,12,11,12,1,11
46,41,14,14,14,0,0
46,42,125,137,153,5,148
46,43,1,1,1,0,0
46,44,3,8,17,9,8
46,45,5,5,5,0,0
46,46,360,189,658,430,228
46,47,22,21,22,0,0
46,48,228,214,312,84,228
46,49,7,7,7,0,0
46,50,1,2,2,0,0
46,51,353,365,435,40,395
46,52,2,2,2,0,0
46,53,21,19,22,3,19
46,54,16,18,19,0,0
46,55,2,2,2,0,0
46,56,7,5,7,2,5
46,57,26,27,27,0,0
46,58,8,7,9,2,7
46,59,9,8,14,6,8
46,60,0,0,0,0,0
46,61,2,2,2,0,0
46,62,1,1,1,0,0
46,63,0,0,0,0,0
46,64,17,16,17,1,16
46,65,7,7,7,0,0
46,66,21,23,23,0,0
47,1,265,283,339,23,316
47,2,40,45,48,1,47
47,3,9,7,10,3,7
47,4,76,54,104,47,57
47,5,5,3,5,1,4
47,6,32,25,41,14,27
47,7,125,103,156,49,107
47,8,441,192,635,413,222
47,9,36,32,38,2,36
47,10,5,3,5,2,3
47,11,62,73,77,1,76
47,12,199,188,236,31,205
47,13,29,29,35,6,29
47,14,160,109,204,84,120
47,15,0,0,0,0,0
47,16,21,19,21,1,20
47,17,15,17,17,0,0
47,18,26,24,28,2,26
47,19,114,114,142,18,124
47,20,175,184,250,41,209
47,21,159,175,255,40,215
47,22,57,56,69,9,60
47,23,424,252,572,292,280
47,24,221,147,392,219,173
47,25,59,68,70,0,0
47,26,53,40,65,22,43
47,27,106,96,126,25,101
47,28,356,393,509,54,455
47,29,55,53,67,14,53
47,30,5,3,5,2,3
47,31,37,32,42,8,34
47,32,6,7,8,1,7
47,33,11,12,13,1,12
47,34,15,12,17,4,13
47,35,21,25,27,2,25
47,36,31,37,42,1,41
47,37,269,128,395,246,149
47,38,34,15,38,21,17
47,39,2,2,2,0,0
47,40,10,9,10,0,0
47,41,13,13,14,0,0
47,42,153,148,197,36,161
47,43,2,3,4,1,3
47,44,2,2,2,0,0
47,45,4,4,4,0,0
47,46,364,163,693,501,192
47,47,16,17,18,1,17
47,48,295,233,387,138,249
47,49,6,5,9,4,5
47,50,2,2,2,0,0
47,51,455,444,585,100,485
47,52,2,1,2,1,1
47,53,22,19,24,5,19
47,54,33,35,35,0,0
47,55,5,5,5,0,0
47,56,17,9,19,9,10
47,57,29,28,32,2,30
47,58,3,1,3,2,1
47,59,13,11,15,4,11
47,60,3,2,3,1,2
47,61,0,0,0,0,0
47,62,0,0,0,0,0
47,63,0,0,0,0,0
47,64,20,20,20,0,0
47,65,6,4,7,3,4
47,66,30,32,32,0,0
48,1,246,278,325,20,305
48,2,44,51,52,1,51
48,3,9,6,11,5,6
48,4,116,84,151,61,90
48,5,7,6,7,1,6
48,6,48,35,60,19,41
48,7,136,128,172,38,134
48,8,400,227,551,297,254
48,9,33,33,37,2,35
48,10,5,4,6,2,4
48,11,64,68,77,1,76
48,12,212,197,259,53,206
48,13,18,18,20,2,18
48,14,166,110,219,102,117
48,15,0,0,0,0,0
48,16,25,25,30,4,26
48,17,11,11,11,0,0
48,18,24,22,25,2,23
48,19,125,116,170,40,130
48,20,210,196,335,114,221
48,21,142,173,234,38,196
48,22,54,55,66,9,57
48,23,428,277,592,287,305
48,24,211,155,406,225,181
48,25,77,89,92,3,89
48,26,63,48,83,27,56
48,27,111,123,138,10,128
48,28,454,441,791,268,523
48,29,69,66,98,29,69
48,30,7,7,7,0,0
48,31,32,32,37,4,33
48,32,7,6,8,2,6
48,33,20,19,21,2,19
48,34,13,12,16,3,13
48,35,28,29,33,2,31
48,36,58,57,69,3,66
48,37,258,136,384,226,158
48,38,38,17,48,30,18
48,39,1,1,1,0,0
48,40,8,8,9,1,8
48,41,15,14,16,2,14
48,42,176,166,242,68,174
48,43,0,0,0,0,0
48,44,5,5,5,0,0
48,45,8,6,9,2,7
48,46,387,191,681,450,231
48,47,32,27,38,9,29
48,48,280,223,376,138,238
48,49,3,3,3,0,0
